Thu Jul 10 07:49:21 2025    results.prof

         4680484 function calls (4609963 primitive calls) in 79.901 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.001    0.001    1.449    1.449 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/printing/pycode.py:1(<module>)
        1    0.000    0.000    1.447    1.447 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/quantization/fake_quantize.py:1(<module>)
        1    0.000    0.000    1.444    1.444 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/quantization/__init__.py:1(<module>)
        1    0.000    0.000    1.443    1.443 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/printing/codeprinter.py:1(<module>)
        1    0.000    0.000    1.439    1.439 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/functions/__init__.py:1(<module>)
        1    0.013    0.013    1.433    1.433 Cut-and-Paste/dataset_generator.py:45(LinearMotionBlur3C)
       27    0.057    0.002    1.432    0.053 /usr/lib/python3.10/glob.py:13(glob)
       13    0.000    0.000    1.430    0.110 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/__init__.py:326(__getattr__)
   200544    1.421    0.000    1.421    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    1.399    1.399 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/axes/_base.py:1(<module>)
      227    0.516    0.002    1.389    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:1511(get_setters)
8363/8357    0.120    0.000    1.374    0.000 /usr/lib/python3.10/glob.py:53(_iglob)
12618/10124    0.404    0.000    1.347    0.000 {built-in method builtins.any}
       43    0.001    0.000    1.324    0.031 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/dispatcher.py:147(_)
        9    0.000    0.000    1.312    0.146 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/axes/_base.py:783(__init_subclass__)
        1    0.009    0.009    1.305    1.305 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_refs/__init__.py:1(<module>)
        1    0.000    0.000    1.294    1.294 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/compiler/__init__.py:1(<module>)
        1    0.000    0.000    1.291    1.291 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/compiler/compiler.py:1(<module>)
        1    0.000    0.000    1.281    1.281 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/cbook.py:1(<module>)
 3432/444    0.464    0.000    1.280    0.003 /usr/lib/python3.10/sre_compile.py:87(_compile)
      117    0.008    0.000    1.269    0.011 /usr/lib/python3.10/inspect.py:1112(getsourcelines)
        1    0.001    0.001    1.261    1.261 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/__init__.py:1(<module>)
        1    0.000    0.000    1.254    1.254 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/compiler/code_generator.py:1(<module>)
     3180    0.249    0.000    1.246    0.000 <frozen importlib._bootstrap>:492(_init_module_attrs)
        1    0.000    0.000    1.230    1.230 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/__init__.py:1(<module>)
        1    0.000    0.000    1.230    1.230 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/quantization/pt2e/_numeric_debugger.py:1(<module>)
      227    0.616    0.003    1.227    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:1444(<listcomp>)
     5986    0.263    0.000    1.219    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
      439    0.601    0.001    1.192    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/doccer.py:231(indentcount_lines)
        1    0.000    0.000    1.186    1.186 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/ao/quantization/pt2e/graph_utils.py:1(<module>)
        1    0.000    0.000    1.185    1.185 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/__init__.py:1(<module>)
     6342    0.614    0.000    1.179    0.000 /usr/lib/python3.10/functools.py:35(update_wrapper)
        1    0.000    0.000    1.179    1.179 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/f2py2e.py:1(<module>)
       89    0.001    0.000    1.174    0.013 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:24(ambiguities)
       89    0.220    0.002    1.172    0.013 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:27(<setcomp>)
  128/117    0.004    0.000    1.171    0.010 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_docstring.py:122(__call__)
        1    0.000    0.000    1.167    1.167 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/export/__init__.py:1(<module>)
       89    0.004    0.000    1.144    0.013 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:56(ordering)
        1    0.000    0.000    1.140    1.140 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:1(<module>)
      112    0.137    0.001    1.118    0.010 /usr/lib/python3.10/inspect.py:1101(getblock)
     5030    0.588    0.000    1.116    0.000 /usr/lib/python3.10/posixpath.py:338(normpath)
        1    0.001    0.001    1.114    1.114 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/f2py/crackfortran.py:1(<module>)
        1    0.152    0.152    1.105    1.105 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_meta_registrations.py:7287(activate_meta)
     7330    0.208    0.000    1.097    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
      721    0.022    0.000    1.081    0.001 /usr/lib/python3.10/typing.py:523(Optional)
        1    0.000    0.000    1.066    1.066 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/ops/_register_onnx_ops.py:1(<module>)
     5977    0.129    0.000    1.063    0.000 /usr/lib/python3.10/re.py:197(search)
        1    0.000    0.000    1.063    1.063 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/__init__.py:1(<module>)
        1    0.001    0.001    1.058    1.058 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/networkx/algorithms/__init__.py:1(<module>)
     2901    0.110    0.000    1.030    0.000 /usr/lib/python3.10/inspect.py:813(getsourcefile)
       37    0.001    0.000    1.024    0.028 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/core.py:59(_)
    33/31    0.001    0.000    1.021    0.033 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/__init__.py:132(__getattr__)
      978    0.021    0.000    1.007    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/__init__.py:748(__setitem__)
       89    0.091    0.001    1.005    0.011 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:62(<listcomp>)
        1    0.000    0.000    0.996    0.996 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/_spline_filters.py:1(<module>)
       42    0.001    0.000    0.993    0.024 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/jit.py:759(jit)
       42    0.001    0.000    0.993    0.024 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/jit.py:788(decorator)
        1    0.000    0.000    0.992    0.992 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/_signaltools.py:1(<module>)
       42    0.015    0.000    0.988    0.024 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/runtime/jit.py:599(__init__)
      423    0.043    0.000    0.975    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:201(_read_to_next_section)
    14959    0.433    0.000    0.967    0.000 /usr/lib/python3.10/inspect.py:2637(__init__)
        1    0.000    0.000    0.957    0.957 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/sets/handlers/intersection.py:1(<module>)
      428    0.019    0.000    0.956    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:212(_read_sections)
        1    0.002    0.002    0.931    0.931 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/axes/_axes.py:67(Axes)
     5208    0.069    0.000    0.916    0.000 {built-in method builtins.sorted}
    12939    0.200    0.000    0.914    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:43(edge)
       14    0.001    0.000    0.911    0.065 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_docstring.py:73(__missing__)
   129641    0.898    0.000    0.898    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    0.876    0.876 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/_meta_registrations.py:1(<module>)
        1    0.001    0.001    0.872    0.872 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/__init__.py:1(<module>)
    13320    0.361    0.000    0.861    0.000 <frozen importlib._bootstrap>:179(_get_module_lock)
        5    0.000    0.000    0.857    0.171 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_config_module.py:165(install_config_module)
       31    0.082    0.003    0.841    0.027 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/__init__.py:884(_rc_params_in_file)
    22057    0.503    0.000    0.837    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
     5990    0.128    0.000    0.834    0.000 <frozen importlib._bootstrap>:169(__enter__)
        1    0.000    0.000    0.821    0.821 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/modules/module.py:1(<module>)
        4    0.000    0.000    0.813    0.203 /usr/lib/python3.10/importlib/metadata/__init__.py:999(entry_points)
    40140    0.537    0.000    0.809    0.000 /usr/lib/python3.10/posixpath.py:41(_get_sep)
68567/68408    0.605    0.000    0.807    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.801    0.801 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/modules/linear.py:1(<module>)
       24    0.002    0.000    0.791    0.033 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_util.py:365(decorator)
        1    0.003    0.003    0.788    0.788 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/nn/functional.py:1(<module>)
     6032    0.087    0.000    0.778    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:19(ambiguous)
        4    0.001    0.000    0.772    0.193 /usr/lib/python3.10/importlib/metadata/__init__.py:456(load)
        5    0.075    0.015    0.772    0.154 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_config_module.py:240(get_assignments_with_compile_ignored_comments)
     6122    0.066    0.000    0.772    0.000 <frozen importlib._bootstrap>:391(cached)
      424    0.009    0.000    0.768    0.002 /usr/lib/python3.10/importlib/metadata/__init__.py:1018(<genexpr>)
        1    0.000    0.000    0.767    0.767 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/polys/partfrac.py:1(<module>)
        1    0.000    0.000    0.766    0.766 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/utilities/decorator.py:65(xthreaded)
        1    0.000    0.000    0.766    0.766 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/utilities/decorator.py:16(threaded_factory)
        1    0.000    0.000    0.765    0.765 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1(<module>)
        1    0.000    0.000    0.763    0.763 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/matrices/__init__.py:1(<module>)
      809    0.027    0.000    0.758    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/utils/_pytree.py:1148(tree_map_)
  136/133    0.003    0.000    0.754    0.006 <frozen importlib._bootstrap_external>:1174(create_module)
  136/133    0.675    0.005    0.747    0.006 {built-in method _imp.create_dynamic}
    15467    0.432    0.000    0.747    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:7(supercedes)
      296    0.153    0.001    0.746    0.003 /usr/lib/python3.10/enum.py:180(__new__)
        1    0.000    0.000    0.737    0.737 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_fontconfig_pattern.py:1(<module>)
     4963    0.329    0.000    0.737    0.000 /usr/lib/python3.10/inspect.py:2920(__init__)
    17551    0.250    0.000    0.736    0.000 /usr/lib/python3.10/typing.py:986(__setattr__)
        1    0.000    0.000    0.723    0.723 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/__init__.py:1(<module>)
        1    0.001    0.001    0.714    0.714 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/triton/language/standard.py:1(<module>)
      453    0.062    0.000    0.708    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_prims_common/wrappers.py:255(_out_wrapper)
        1    0.000    0.000    0.706    0.706 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/fx/passes/__init__.py:1(<module>)
     3129    0.068    0.000    0.705    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
     6895    0.239    0.000    0.704    0.000 /usr/lib/python3.10/typing.py:1194(__getitem__)
        1    0.000    0.000    0.702    0.702 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/utils.py:1(<module>)
    98346    0.695    0.000    0.695    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.688    0.688 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/signal/_ltisys.py:1(<module>)
        1    0.000    0.000    0.678    0.678 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_functorch/config.py:1(<module>)
        1    0.000    0.000    0.673    0.673 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/interpolate/__init__.py:1(<module>)
        1    0.001    0.001    0.664    0.664 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torchvision/datasets/__init__.py:1(<module>)
     1236    0.044    0.000    0.664    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_ops.py:1249(__getattr__)
     1886    0.173    0.000    0.658    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:67(read_to_condition)
        1    0.000    0.000    0.653    0.653 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/__init__.py:1(<module>)
      401    0.071    0.000    0.653    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_util.py:593(getfullargspec_no_self)
     1849    0.158    0.000    0.651    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/typing_extensions.py:3121(_collect_type_vars)
      124    0.011    0.000    0.648    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_library/autograd.py:23(make_autograd_impl)
     6032    0.207    0.000    0.648    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:12(consistent)
     2653    0.036    0.000    0.640    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/_dynamo/utils.py:1065(unwrap_if_wrapper)
        1    0.000    0.000    0.637    0.637 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/_diagnostic.py:1(<module>)
        1    0.000    0.000    0.635    0.635 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/lib/_index_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.633    0.633 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/torch/onnx/_internal/diagnostics/infra/__init__.py:1(<module>)
